days,departure_date,now,pageid,price,title,titleid,titleurl,total 
6,2019-07-10,16,P001,22500,"宿霧～鯨鯊、薄荷島、雙跳島超值5+1日-2人成行-台灣虎航",CEB06190710A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB06190710A,16
6,2019-07-10,39,P001,24000,"【亞航假期】清邁泰好玩叢林騎象帕耀湖大象便便紙DIY六日遊",CNX06190710B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CNX06190710B,40
5,2019-07-10,6,P001,24500,"秒殺巴里島~金銀島離島遊、烏布泛舟、獅子餐廳5日遊",DPS05190710C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190710C,6
6,2019-07-10,39,P001,24500,"【亞航假期】泰北玩透透南邦帕耀湖叢林騎象六日遊",CNX06190710A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CNX06190710A,40
5,2019-07-10,6,P001,27500,"熱情巴里島~烏布泛舟、金巴蘭夕陽、龍蝦海鮮餐五日遊",DPS05190710B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190710B,6
5,2019-07-10,6,P001,29500,"跳島玩巴里-人間天堂吉利島.龍蝦美食五日",DPS05190710F,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190710F,6
5,2019-07-10,6,P001,31000,"走跳巴里島-網紅美景三島情緣五日遊(升等兩晚獨棟VILLA)",DPS05190710E,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190710E,6
5,2019-07-10,10,P001,32000,"進擊的巴里島-海底漫步+摩托車+監獄、螃蟹龍蝦美食五日遊",DPS05190710A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190710A,10
5,2019-07-10,34,P001,33900,"關西四都世界文化遺產+環球影城六日-亞航",OSA06190710A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OSA06190710A,35
5,2019-07-10,6,P001,34500,"峇里島與網美有約-國際五星酒店+金銀島網紅美景5日遊",DPS05190710G,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190710G,6
5,2019-07-10,4,P001,39500,"巴里島奇幻動物園猩象專家與獅共午ZOO主題獨棟VILLA五日",DPS05190710D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190710D,4
10,2019-07-10,41,P001,50900,"奧地利、捷克-愛戀雙國.湖區.溫泉.古堡.音樂之都10日",EEA10190710A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=EEA10190710A,42
6,2019-07-11,16,P001,18500,"嗨翻長灘島～小資5+1日--台灣虎航(2人成行)",KLO05190711B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190711B,16
6,2019-07-11,25,P001,19900,"《兩人走團》嗨翻沙巴~小資輕鬆遊6日(紅樹林生態+長鼻猴探訪+SPA+海洋渡假)-亞航",BKI06190711C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190711C,25
6,2019-07-11,25,P001,21500,"《兩人走團》嗨翻沙巴~超值豪華版6日(紅樹林生態+長鼻猴探訪+SPA+海島渡假+雨林泛舟)-亞航",BKI06190711B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190711B,25
6,2019-07-11,10,P001,21900,"《兩人走團》嗨翻沙巴~渡假村升級版6日(紅樹林生態+長鼻猴探訪+SPA+夢幻美人魚島+升級兩晚海邊酒店)-亞航",BKI06190711A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190711A,10
6,2019-07-11,6,P001,22500,"沙巴大玩家6日~生還島冒險趣+火山泥SPA．激流泛舟+可可山夕陽．長鼻猴生態之旅-亞航",BKI06190711D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190711D,6
6,2019-07-11,16,P001,22500,"嗨翻長灘島～悠閒5+1日--台灣虎航(2人成行)",KLO05190711A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190711A,16
7,2019-07-11,16,P001,22500,"宿霧～鯨鯊、沙丁魚、薄荷、雙跳島超值6+1日-2人成行-虎航",CEB07190711A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB07190711A,16
4,2019-07-11,34,P001,24900,"【絕美東北】中尊寺.嚴美溪.花卷溫泉4日-福福(遠東)",FKS04190711B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=FKS04190711B,35
4,2019-07-11,34,P001,24900,"日本東北奧入瀨溪+睡魔村+大內宿古街+溫泉4日(遠東)",FKS04190711A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=FKS04190711A,35
5,2019-07-11,16,P001,28300,"菲要好玩～歐斯陸鯨鯊、薄荷島、雙跳島5日遊-長榮《六人成行》",CEB05190711A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB05190711A,16
5,2019-07-11,15,P001,28500,"戀戀新馬5日~大紅花海上VILLA+環球影城+濱海灣金沙+熱氣球+馬來甲+亞羅街-長榮",KUL05190711A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KUL05190711A,16
5,2019-07-11,16,P001,29800,"菲要好玩～歐斯陸鯨鯊、墨寶沙丁魚風暴5日遊-長榮《六人成行》",CEB05190711B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB05190711B,16
5,2019-07-11,16,P001,31800,"菲要好玩～豪華歐斯陸5日-長榮《六人成行》",CEB05190711C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB05190711C,16
5,2019-07-11,35,P001,31900,"東北百賞～奧入瀨溪．弘前城．津輕藩睡魔村．角館武家屋敷五日",DTS19711SDJ,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DTS19711SDJ&sacctNo=28838401,36
5,2019-07-11,19,P001,34900,"京阪神奈良四都+環球影城五日-國泰",OSA05190711A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OSA05190711A,20
5,2019-07-11,19,P001,35900,"東京迪士尼+箱根+富士山溫泉休閒五日-國泰",TYO05190711A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TYO05190711A,20
5,2019-07-11,29,P001,37900,"仲夏洞爺湖花火節+薰衣草花田五日",SPK9IT0711B5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK9IT0711B5&sacctNo=23909068,30
11,2019-07-11,17,P001,58900,"環線北疆-喀納斯、魔鬼城、解憂公主薰衣草、喀拉峻大草原、巴音布魯克1+11日",URC11190711A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=URC11190711A,20
12,2019-07-11,41,P001,62900,"【克斯波】克羅埃西亞、斯洛維尼、波士尼亞三國12日(CA慕尼黑進出)",SPU12190711A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SPU12190711A,42
5,2019-07-12,22,P001,14500,"愛玩釜山~滑溜溜卡丁車、美人魚秀、海東龍宮寺、積木村、天空步道五日【不上攝影】虎航(大邱進出)",TAE05190712B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TAE05190712B,22
5,2019-07-12,20,P001,14900,"美美釜山行~滑溜溜卡丁車、道地汗蒸幕、海東龍宮寺、美人魚秀、積木村美食五日【保證不上攝影】釜航(釜山進出)",PUS05190712A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190712A,20
5,2019-07-12,20,P001,15500,"玩釜山住樂天~特麗愛3D奧妙藝術館、加贈溜溜卡丁車、旗艦美食五天【保證入住超五星樂天酒店+不上攝影師】虎航(大邱進出)",TAE05190712C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TAE05190712C,20
5,2019-07-12,20,P001,15900,"玩釜山就要巨濟島~金海鐵軌腳踏車(四人一台)、伊甸園溜溜卡丁車、饗宴美食五日【全程無自理餐+不上攝影】釜航(釜山進出)",PUS05190712B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190712B,20
5,2019-07-12,20,P001,16900,"釜山玩巨濟島~積木村、大陵苑天馬塚、饗宴美食宵夜餐五日【升等兩晚五花酒店、不上攝影】(虎航)(大邱進出)",TAE05190712A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TAE05190712A,20
5,2019-07-12,18,P001,17900,"海陸雙拼濟州島~鐵路自行車、噴射快艇、綠茶洞窟、海洋能量三溫暖+汗蒸幕、摩托車塗鴉雙秀五日(升等全程五花酒店)虎航",CJU05190712A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CJU05190712A,18
6,2019-07-12,25,P001,19900,"《兩人走團》嗨翻沙巴~小資輕鬆遊6日(紅樹林生態+長鼻猴探訪+SPA+海洋渡假)-亞航",BKI06190712C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190712C,25
5,2019-07-12,28,P001,20900,"特惠促銷『驚喜關西』京阪神奈+環球影城暢遊四都五日",KIX9IT0712B5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIX9IT0712B5&sacctNo=23909068,29
6,2019-07-12,25,P001,21500,"《兩人走團》嗨翻沙巴~超值豪華版6日(紅樹林生態+長鼻猴探訪+SPA+海島渡假+雨林泛舟)-亞航",BKI06190712B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190712B,25
6,2019-07-12,20,P001,21700,"酷鳥假期五星MYTT龍蝦+和牛吃到飽‧航海王爭霸戰‧轉角+河畔雙夜市‧暢萃文創5+1天",BKK06190712A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK06190712A,20
6,2019-07-12,10,P001,21900,"《兩人走團》嗨翻沙巴~渡假村升級版6日(紅樹林生態+長鼻猴探訪+SPA+夢幻美人魚島+升級兩晚海邊酒店)-亞航",BKI06190712A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190712A,10
6,2019-07-12,6,P001,22500,"沙巴大玩家6日~生還島冒險趣+火山泥SPA．激流泛舟+可可山夕陽．長鼻猴生態之旅-亞航",BKI06190712D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190712D,6
6,2019-07-12,16,P001,25900,"白金版-張家界天門山、天子山、玻璃橋、鳳凰古城6日",DYG06190712A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DYG06190712A,17
5,2019-07-12,25,P001,27900,"九州長崎宮崎別府湯布院溫泉螃蟹五日(台虎)",FUK05190712A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=FUK05190712A,26
5,2019-07-12,24,P001,30900,"名古屋仲夏黑部立山+上高地合掌村溫泉五日",NGO9IT0712A5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=NGO9IT0712A5&sacctNo=23909068,25
5,2019-07-12,34,P001,30900,"關西四都+世界文化遺產環球影城五日-亞航",OSA05190712A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OSA05190712A,35
5,2019-07-12,19,P001,34900,"京阪神奈良四都+環球影城五日-國泰",OSA05190712B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OSA05190712B,20
5,2019-07-13,20,P001,14900,"美美釜山行~滑溜溜卡丁車、道地汗蒸幕、海東龍宮寺、美人魚秀、積木村美食五日【保證不上攝影】釜航(大邱進出)",TAE05190713A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TAE05190713A,20
5,2019-07-13,20,P001,15500,"釜邱雙城記~天空步道、海東龍宮寺、八公山道立公園(含纜車)五天【保證不上攝影師、大韓航空】",PUS05190713A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190713A,20
5,2019-07-13,20,P001,15900,"玩釜山就要巨濟島~金海鐵軌腳踏車(四人一台)、伊甸園溜溜卡丁車、饗宴美食五日【全程無自理餐+不上攝影】釜航(大邱進出)",TAE05190713C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TAE05190713C,20
5,2019-07-13,20,P001,17500,"五星旗艦釜山行~霸氣海鮮桶、長腳蟹、飛天豬牛一家、美食版五天【保證升等五星樂天酒店+不上攝影】釜航(大邱進出)",TAE05190713B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TAE05190713B,20
5,2019-07-13,16,P001,17500,"嗨翻長灘島～小資4+1日--台灣虎航(2人成行)",KLO04190713B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO04190713B,16
5,2019-07-13,0,P001,17900,"海陸雙拼濟州島~鐵路自行車、噴射快艇、綠茶洞窟、海洋能量三溫暖+汗蒸幕、摩托車塗鴉雙秀五日(升等全程五花酒店)虎航",CJU05190713A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CJU05190713A,18
5,2019-07-13,16,P001,18900,"小資山東體驗~海鷗情緣、小合掌村五天",YNT05190713A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=YNT05190713A,17
6,2019-07-13,25,P001,19900,"《兩人走團》嗨翻沙巴~小資輕鬆遊6日(紅樹林生態+長鼻猴探訪+SPA+海洋渡假)-亞航",BKI06190713C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190713C,25
5,2019-07-13,16,P001,20500,"嗨翻長灘島～悠閒4+1日--台灣虎航(2人成行)",KLO04190713A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO04190713A,16
6,2019-07-13,25,P001,21500,"《兩人走團》嗨翻沙巴~超值豪華版6日(紅樹林生態+長鼻猴探訪+SPA+海島渡假+雨林泛舟)-亞航",BKI06190713B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190713B,25
6,2019-07-13,10,P001,21900,"《兩人走團》嗨翻沙巴~渡假村升級版6日(紅樹林生態+長鼻猴探訪+SPA+夢幻美人魚島+升級兩晚海邊酒店)-亞航",BKI06190713A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190713A,10
6,2019-07-13,6,P001,22500,"沙巴大玩家6日~生還島冒險趣+火山泥SPA．激流泛舟+可可山夕陽．長鼻猴生態之旅-亞航",BKI06190713D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190713D,6
6,2019-07-13,16,P001,22500,"宿霧～鯨鯊、薄荷島、雙跳島超值5+1日-2人成行-台灣虎航",CEB06190713A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB06190713A,16
8,2019-07-13,9,P001,29900,"唯美寧夏~賀蘭山.須彌山石窟.沙漠.送烤全羊.五星8天",INC08190713A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=INC08190713A,17
5,2019-07-14,20,P001,14900,"美美釜山行~滑溜溜卡丁車、道地汗蒸幕、海東龍宮寺、美人魚秀、積木村美食五日【保證不上攝影】釜航(大邱進出)",TAE05190714A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TAE05190714A,20
5,2019-07-14,20,P001,14900,"美美釜山行~滑溜溜卡丁車、道地汗蒸幕、海東龍宮寺、美人魚秀、積木村美食五日【保證不上攝影】釜航(釜山進出)",PUS05190714A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190714A,20
5,2019-07-14,20,P001,15900,"玩釜山就要巨濟島~金海鐵軌腳踏車(四人一台)、伊甸園溜溜卡丁車、饗宴美食五日【全程無自理餐+不上攝影】釜航(大邱進出)",TAE05190714C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TAE05190714C,20
5,2019-07-14,20,P001,15900,"玩釜山就要巨濟島~金海鐵軌腳踏車(四人一台)、伊甸園溜溜卡丁車、饗宴美食五日【全程無自理餐+不上攝影】釜航(釜山進出)",PUS05190714B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190714B,20
5,2019-07-14,20,P001,17500,"五星旗艦釜山行~霸氣海鮮桶、長腳蟹、飛天豬牛一家、美食版五天【保證升等五星樂天酒店+不上攝影】釜航(大邱進出)",TAE05190714B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TAE05190714B,20
5,2019-07-14,16,P001,17500,"嗨翻長灘島～小資4+1日--台灣虎航(2人成行)",KLO04190714B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO04190714B,16
6,2019-07-14,25,P001,19900,"《兩人走團》嗨翻沙巴~小資輕鬆遊6日(紅樹林生態+長鼻猴探訪+SPA+海洋渡假)-亞航",BKI06190714C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190714C,25
5,2019-07-14,16,P001,20500,"嗨翻長灘島～悠閒4+1日--台灣虎航(2人成行)",KLO04190714A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO04190714A,16
6,2019-07-14,20,P001,21200,"酷鳥假期五星MYTT龍蝦+和牛吃到飽‧航海王爭霸戰‧轉角+河畔雙夜市‧暢萃文創5+1天",BKK06190714A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK06190714A,20
6,2019-07-14,25,P001,21500,"《兩人走團》嗨翻沙巴~超值豪華版6日(紅樹林生態+長鼻猴探訪+SPA+海島渡假+雨林泛舟)-亞航",BKI06190714B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190714B,25
6,2019-07-14,10,P001,21900,"《兩人走團》嗨翻沙巴~渡假村升級版6日(紅樹林生態+長鼻猴探訪+SPA+夢幻美人魚島+升級兩晚海邊酒店)-亞航",BKI06190714A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190714A,10
6,2019-07-14,6,P001,22500,"沙巴大玩家6日~生還島冒險趣+火山泥SPA．激流泛舟+可可山夕陽．長鼻猴生態之旅-亞航",BKI06190714D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190714D,6
6,2019-07-14,16,P001,22500,"宿霧～鯨鯊、薄荷島、雙跳島超值5+1日-2人成行-台灣虎航",CEB06190714A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB06190714A,16
5,2019-07-14,6,P001,24000,"秒殺巴里島~金銀島離島遊、烏布泛舟、獅子餐廳5日遊",DPS05190714C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190714C,6
5,2019-07-14,16,P001,24900,"泰輕鬆～人魚灣、泰式廚藝教學、KAANSHOW、按摩5日遊(長榮)",BKK05190714A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK05190714A,16
5,2019-07-14,6,P001,27000,"熱情巴里島~烏布泛舟、金巴蘭夕陽、龍蝦海鮮餐五日遊",DPS05190714B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190714B,6
5,2019-07-14,6,P001,29000,"跳島玩巴里-人間天堂吉利島.龍蝦美食五日",DPS05190714F,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190714F,6
5,2019-07-14,6,P001,30500,"走跳巴里島-網紅美景三島情緣五日遊(升等兩晚獨棟VILLA)",DPS05190714E,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190714E,6
5,2019-07-14,10,P001,31500,"進擊的巴里島-海底漫步+摩托車+監獄、螃蟹龍蝦美食五日遊",DPS05190714A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190714A,10
5,2019-07-14,6,P001,34000,"峇里島與網美有約-國際五星酒店+金銀島網紅美景5日遊",DPS05190714G,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190714G,6
5,2019-07-14,29,P001,34900,"仲夏洞爺湖花火節+薰衣草花田五日",SPK9IT0714B5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK9IT0714B5&sacctNo=23909068,30
5,2019-07-14,4,P001,42000,"巴里島奇幻動物園猩象專家與獅共午ZOO主題獨棟VILLA五日",DPS05190714D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190714D,4
5,2019-07-15,17,P001,13900,"玩釜山住樂天~特麗愛3D奧妙藝術館、加贈溜溜卡丁車、旗艦美食五天【保證入住超五星樂天酒店+不上攝影師】虎航(釜進邱出)",PUS05190715A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190715A,17
6,2019-07-15,16,P001,17900,"泰夯泰國～爆笑鐵支路、雙夜市、水流活蝦燒烤、水上樂園5+1日(長榮)",BKK06190715A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK06190715A,16
5,2019-07-15,30,P001,18900,"嗨翻長灘島～小資5日-菲亞航(2人成行)-星期一出發",KLO05190715B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190715B,30
6,2019-07-15,25,P001,19900,"《兩人走團》嗨翻沙巴~小資輕鬆遊6日(紅樹林生態+長鼻猴探訪+SPA+海洋渡假)-亞航",BKI06190715C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190715C,25
6,2019-07-15,25,P001,21500,"《兩人走團》嗨翻沙巴~超值豪華版6日(紅樹林生態+長鼻猴探訪+SPA+海島渡假+雨林泛舟)-亞航",BKI06190715B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190715B,25
5,2019-07-15,30,P001,21900,"嗨翻長灘島～悠閒5日-菲亞航(2人成行)-星期一出發",KLO05190715A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190715A,30
6,2019-07-15,10,P001,21900,"《兩人走團》嗨翻沙巴~渡假村升級版6日(紅樹林生態+長鼻猴探訪+SPA+夢幻美人魚島+升級兩晚海邊酒店)-亞航",BKI06190715A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190715A,10
6,2019-07-15,6,P001,22500,"沙巴大玩家6日~生還島冒險趣+火山泥SPA．激流泛舟+可可山夕陽．長鼻猴生態之旅-亞航",BKI06190715D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190715D,6
6,2019-07-15,16,P001,24900,"白金版-張家界天門山、天子山、玻璃橋、鳳凰古城6日",DYG06190715A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DYG06190715A,17
5,2019-07-15,24,P001,29900,"名古屋仲夏黑部立山+上高地合掌村溫泉五日",NGO9IT0715A5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=NGO9IT0715A5&sacctNo=23909068,25
5,2019-07-15,34,P001,30900,"關西四都+世界文化遺產環球影城五日-亞航",OSA05190715A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OSA05190715A,35
11,2019-07-15,31,P001,55900,"尊爵深度土耳其番紅花熱氣球之旅11日，加碼贈送『地下水宮殿』-土耳其航空",IST11190715A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=IST11190715A,32
10,2019-07-15,19,P001,56900,"環線北疆-喀納斯、魔鬼城、解憂公主薰衣草、那拉提、巴音布魯克1+10日",URC10190715A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=URC10190715A,20
5,2019-07-16,17,P001,13900,"玩釜山住樂天~特麗愛3D奧妙藝術館、加贈溜溜卡丁車、旗艦美食五天【保證入住超五星樂天酒店+不上攝影師】虎航(邱進釜出)",TAE05190716A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TAE05190716A,17
4,2019-07-16,18,P001,14900,"海陸雙拼玩濟州~凱蒂貓、泰迪熊、鐵路自行車、噴射快艇、摩托車塗鴉雙秀四日(升等全程五花酒店)虎航",CJU04190716A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CJU04190716A,18
5,2019-07-16,20,P001,14900,"美美釜山行~滑溜溜卡丁車、道地汗蒸幕、海東龍宮寺、美人魚秀、積木村美食五日【保證不上攝影】釜航(釜山進出)",PUS05190716A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190716A,20
5,2019-07-16,20,P001,15900,"玩釜山就要巨濟島~金海鐵軌腳踏車(四人一台)、伊甸園溜溜卡丁車、饗宴美食五日【全程無自理餐+不上攝影】釜航(釜山進出)",PUS05190716B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190716B,20
5,2019-07-16,16,P001,17500,"嗨翻長灘島～小資4+1日--台灣虎航(2人成行)",KLO04190716B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO04190716B,16
6,2019-07-16,16,P001,17900,"泰夯泰國～爆笑鐵支路、雙夜市、水流活蝦燒烤、水上樂園5+1日(長榮)",BKK06190716A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK06190716A,16
5,2019-07-16,28,P001,19900,"特惠促銷『驚喜關西』京阪神奈+環球影城暢遊四都五日",KIX9IT0716B5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIX9IT0716B5&sacctNo=23909068,29
6,2019-07-16,25,P001,19900,"《兩人走團》嗨翻沙巴~小資輕鬆遊6日(紅樹林生態+長鼻猴探訪+SPA+海洋渡假)-亞航",BKI06190716C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190716C,25
5,2019-07-16,16,P001,20500,"嗨翻長灘島～悠閒4+1日--台灣虎航(2人成行)",KLO04190716A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO04190716A,16
6,2019-07-16,25,P001,21500,"《兩人走團》嗨翻沙巴~超值豪華版6日(紅樹林生態+長鼻猴探訪+SPA+海島渡假+雨林泛舟)-亞航",BKI06190716B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190716B,25
6,2019-07-16,10,P001,21900,"《兩人走團》嗨翻沙巴~渡假村升級版6日(紅樹林生態+長鼻猴探訪+SPA+夢幻美人魚島+升級兩晚海邊酒店)-亞航",BKI06190716A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190716A,10
6,2019-07-16,16,P001,21900,"山水畫廊～廣西通靈大峽谷.德天瀑布.明仕田園悠閒6日",NNG06190716A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=NNG06190716A,17
6,2019-07-16,6,P001,22500,"沙巴大玩家6日~生還島冒險趣+火山泥SPA．激流泛舟+可可山夕陽．長鼻猴生態之旅-亞航",BKI06190716D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190716D,6
6,2019-07-16,16,P001,22500,"宿霧～鯨鯊、薄荷島、雙跳島超值5+1日-2人成行-台灣虎航",CEB06190716A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB06190716A,16
5,2019-07-16,25,P001,26900,"九州長崎宮崎別府湯布院溫泉螃蟹五日(台虎)",FUK05190716A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=FUK05190716A,26
8,2019-07-16,17,P001,27900,"攻略山東風情~台兒莊古城.海驢島.全覽8天",YNT08190716A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=YNT08190716A,18
5,2019-07-16,34,P001,29900,"仲夏洞爺花火節+薰衣草花田五日",SPK9OD0716A5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK9OD0716A5&sacctNo=23909068,35
